11	2.263429e-02	1.486193e+01
21	2.538168e-04	1.476808e+01
31	7.430915e-06	1.476773e+01
41	2.356335e-07	1.476772e+01
51	7.632953e-09	1.476772e+01
61	2.515322e-10	1.476772e+01
71	8.435141e-12	1.476772e+01
81	2.887690e-13	1.476772e+01
91	1.021405e-14	1.476772e+01
101	6.661338e-16	1.476772e+01
111	5.551115e-16	1.476772e+01
121	1.082467e-15	1.476772e+01
131	1.110223e-15	1.476772e+01
141	1.110223e-15	1.476772e+01
151	7.771561e-16	1.476772e+01
161	7.771561e-16	1.476772e+01
171	9.436896e-16	1.476772e+01
181	7.216450e-16	1.476772e+01
