11	2.173298e-02	2.223159e+00
21	9.637399e-04	2.200262e+00
31	4.430120e-05	2.199376e+00
41	2.477975e-06	2.199323e+00
51	3.376336e-07	2.199320e+00
61	3.086175e-08	2.199320e+00
71	2.222374e-09	2.199320e+00
81	1.326249e-10	2.199320e+00
91	6.898593e-12	2.199320e+00
101	5.175860e-13	2.199320e+00
111	5.728751e-14	2.199320e+00
121	5.773160e-15	2.199320e+00
131	1.110223e-15	2.199320e+00
141	1.110223e-15	2.199320e+00
151	8.881784e-16	2.199320e+00
161	1.110223e-15	2.199320e+00
171	1.332268e-15	2.199320e+00
181	1.110223e-15	2.199320e+00
