11	1.865780e-04	8.044809e+00
21	2.229002e-06	8.082364e+00
31	2.653071e-08	8.082375e+00
41	3.213328e-10	8.082375e+00
51	3.151479e-12	8.082375e+00
61	5.395684e-14	8.082375e+00
71	1.443290e-15	8.082375e+00
81	2.220446e-16	8.082375e+00
91	4.440892e-16	8.082375e+00
101	4.440892e-16	8.082375e+00
111	4.440892e-16	8.082375e+00
121	3.330669e-16	8.082375e+00
131	2.220446e-16	8.082375e+00
141	3.330669e-16	8.082375e+00
151	3.330669e-16	8.082375e+00
161	3.330669e-16	8.082375e+00
171	5.551115e-16	8.082375e+00
181	3.330669e-16	8.082375e+00
