11	2.943397e-03	6.026946e+00
21	1.707886e-04	6.060163e+00
31	2.315648e-05	6.061595e+00
41	4.267692e-06	6.061755e+00
51	9.443310e-07	6.061776e+00
61	2.397722e-07	6.061780e+00
71	6.719370e-08	6.061781e+00
81	2.050117e-08	6.061781e+00
91	6.674875e-09	6.061781e+00
101	2.306201e-09	6.061781e+00
111	8.351777e-10	6.061781e+00
121	3.174739e-10	6.061781e+00
131	1.253436e-10	6.061781e+00
141	5.118805e-11	6.061781e+00
151	2.151079e-11	6.061781e+00
161	9.291790e-12	6.061781e+00
171	4.109602e-12	6.061781e+00
181	1.859735e-12	6.061781e+00
191	8.587575e-13	6.061781e+00
201	4.041212e-13	6.061781e+00
211	1.935119e-13	6.061781e+00
221	9.425793e-14	6.061781e+00
231	4.674039e-14	6.061781e+00
241	2.353673e-14	6.061781e+00
251	1.221245e-14	6.061781e+00
261	6.328271e-15	6.061781e+00
271	3.108624e-15	6.061781e+00
281	1.887379e-15	6.061781e+00
291	1.110223e-15	6.061781e+00
301	5.551115e-16	6.061781e+00
311	5.551115e-16	6.061781e+00
321	4.440892e-16	6.061781e+00
331	6.661338e-16	6.061781e+00
341	4.440892e-16	6.061781e+00
351	4.440892e-16	6.061781e+00
361	4.440892e-16	6.061781e+00
371	3.330669e-16	6.061781e+00
381	4.440892e-16	6.061781e+00
391	5.551115e-16	6.061781e+00
401	4.440892e-16	6.061781e+00
