11	2.518864e-03	7.989153e+00
21	1.710928e-04	8.079705e+00
31	2.319183e-05	8.082069e+00
41	4.270688e-06	8.082344e+00
51	9.470292e-07	8.082368e+00
61	2.401990e-07	8.082374e+00
71	6.743162e-08	8.082375e+00
81	2.055749e-08	8.082375e+00
91	6.702440e-09	8.082375e+00
101	2.314410e-09	8.082375e+00
111	8.390810e-10	8.082375e+00
121	3.187484e-10	8.082375e+00
131	1.259363e-10	8.082375e+00
141	5.142442e-11	8.082375e+00
151	2.162370e-11	8.082375e+00
161	9.339862e-12	8.082375e+00
171	4.133360e-12	8.082375e+00
181	1.870171e-12	8.082375e+00
191	8.640866e-13	8.082375e+00
201	4.067857e-13	8.082375e+00
211	1.950662e-13	8.082375e+00
221	9.470202e-14	8.082375e+00
231	4.707346e-14	8.082375e+00
241	2.353673e-14	8.082375e+00
251	1.187939e-14	8.082375e+00
261	6.217249e-15	8.082375e+00
271	3.330669e-15	8.082375e+00
281	1.665335e-15	8.082375e+00
291	1.110223e-15	8.082375e+00
301	6.661338e-16	8.082375e+00
311	6.661338e-16	8.082375e+00
321	3.330669e-16	8.082375e+00
331	4.440892e-16	8.082375e+00
341	3.330669e-16	8.082375e+00
351	5.551115e-16	8.082375e+00
361	4.440892e-16	8.082375e+00
371	4.440892e-16	8.082375e+00
381	3.330669e-16	8.082375e+00
391	3.330669e-16	8.082375e+00
401	3.330669e-16	8.082375e+00
